sku	titolo	descrizione	prezzo	prezzo_originale	url	immagine	categoria	marca	ean	disponibilita	tempi_consegna	spese_spedizione	condizione
4000142	Portello d'Ispezione FLUSH CE Bianco Pedonabile – 5 Misure Disponibili - 375x375 mm.	Portello d'Ispezione FLUSH CE Bianco – Design Carenato Pedonabile con Apertura 180° per Imbarcazioni da Diporto Il portello d'ispezione FLUSH CE rappresenta il top di gamma per estetica e funzionalità a bordo. Grazie al suo design Flush , il coperchio car	29.97	53.95	https://www.onautica.com/products/portello-ispezione-flush-ce-bianco-pedonabile-5-misure?variant=52519935148379&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/portello-ispezione-flush-ce-bianco-pedonabile-5-misure.webp?v=1777050947	Nautica;Accessori;Sportelli	CAN	8033626278371	limitata	2-4 giorni lavorativi	5.90	nuovo
20.292.00	Portello d'Ispezione FLUSH CE Bianco Pedonabile – 5 Misure Disponibili - 600x350 mm.	Portello d'Ispezione FLUSH CE Bianco – Design Carenato Pedonabile con Apertura 180° per Imbarcazioni da Diporto Il portello d'ispezione FLUSH CE rappresenta il top di gamma per estetica e funzionalità a bordo. Grazie al suo design Flush , il coperchio car	53.32	95.98	https://www.onautica.com/products/portello-ispezione-flush-ce-bianco-pedonabile-5-misure?variant=52519935181147&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/portello-ispezione-flush-ce-bianco-pedonabile-5-misured.webp?v=1777050946	Nautica;Accessori;Sportelli	CAN	8033137109775	limitata	2-4 giorni lavorativi	5.90	nuovo
20.295.00	Portello d'Ispezione FLUSH CE Bianco Pedonabile – 5 Misure Disponibili - 600x250 mm.	Portello d'Ispezione FLUSH CE Bianco – Design Carenato Pedonabile con Apertura 180° per Imbarcazioni da Diporto Il portello d'ispezione FLUSH CE rappresenta il top di gamma per estetica e funzionalità a bordo. Grazie al suo design Flush , il coperchio car	48.54	87.37	https://www.onautica.com/products/portello-ispezione-flush-ce-bianco-pedonabile-5-misure?variant=52519935213915&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/portello-ispezione-flush-ce-bianco-pedonabile-5-misurec.webp?v=1777050946	Nautica;Accessori;Sportelli	CAN	8033137109881	limitata	2-4 giorni lavorativi	5.90	nuovo
20.294.00	Portello d'Ispezione FLUSH CE Bianco Pedonabile – 5 Misure Disponibili - 520x465 mm.	Portello d'Ispezione FLUSH CE Bianco – Design Carenato Pedonabile con Apertura 180° per Imbarcazioni da Diporto Il portello d'ispezione FLUSH CE rappresenta il top di gamma per estetica e funzionalità a bordo. Grazie al suo design Flush , il coperchio car	57.25	103.05	https://www.onautica.com/products/portello-ispezione-flush-ce-bianco-pedonabile-5-misure?variant=52519935246683&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/portello-ispezione-flush-ce-bianco-pedonabile-5-misured.webp?v=1777050946	Nautica;Accessori;Sportelli	CAN	8033626278388	limitata	2-4 giorni lavorativi	5.90	nuovo
32.507.00BL	Posacenere Inox Blu Ø 106 mm – Posacenere da Bordo con Fondo Zavorrato e Portasigarette	Posacenere i n acciaio inox . Ha il fondo con piombini per ottenere la massima stabilità. Di aspetto molto gradevole e di elegante disegno, con porta sigarette. Colore Ø mm blu 106 Caratteristiche principali Realizzato in acciaio inox resistente alla corr	10.04	18.10	https://www.onautica.com/products/posacenere-acciaio-inox-blu?variant=52577369817435&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/posacenere.png?v=1773341498	Nautica;Comfort di Bordo;Tavoli e Accessori	Osculati	8033137119811	limitata	2-4 giorni lavorativi	5.90	nuovo
5553414	Radio Boss Marine MR1308UAB USB/SD/Bluetooth Senza CD - Radio MR1308UAB USB/SD/BT Senza CD	La radio Boss Marine MR1308UAB è un'unità senza lettore CD, con tecnologia Bluetooth per ascoltare la musica dello smartphone e rispondere alle chiamate usando il microfono della radio, con audio diffuso dall'impianto di bordo. Monta un sintonizzatore AM/	135.90	141.10	https://www.onautica.com/products/radio-boss-marine-mr1308uab-usb-sd-bluetooth-senza-cd?variant=53733619106139&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/5553414-0.webp?v=1786128986	Nautica;Elettronica;Audio e Stereo	Boss Marine	791489118903	disponibile	2-4 giorni lavorativi	5.90	nuovo
10793	Radio Stereo Marino Boss MR632UAB Bluetooth / USB / SD – Frontalino Estraibile	Il Boss Marine MR632UAB è uno stereo marino affidabile e funzionale, progettato per chi desidera un sistema audio completo senza l'ingombro del lettore CD (meccanica "deckless"). Questo design permette una profondità ridotta (solo 97 mm), facilitando l'in	119.59	239.18	https://www.onautica.com/products/radio-stereo-boss-mr632uab-bluetooth?variant=52577521008987&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/radio-stereo-boss-mr632uab-bluetooth.png?v=1773341912	Nautica;Elettronica;Audio e Stereo	Motomarine	791489124300	limitata	2-4 giorni lavorativi	5.90	nuovo
10795	Radio Stereo Marino Boss MR762BRGB CD/USB/SD/Bluetooth con Illuminazione RGB	Il Boss Marine MR762BRGB è un'unità sorgente completa, progettata per offrire la massima flessibilità di ascolto a bordo. Combina le funzionalità moderne dello streaming digitale con il supporto ai supporti fisici tradizionali, includendo un lettore CD in	230.25	460.50	https://www.onautica.com/products/radio-stereo-boss-mr762brgb-cd-bluetooth?variant=52577521795419&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/radio-stereo-boss-mr762brgb-cd-bluetooth.png?v=1773341912	Nautica;Elettronica;Audio e Stereo	Motomarine	791489121835	limitata	2-4 giorni lavorativi	0	nuovo
3328011	Rivestimento Adesivo Gatorskinz Motomarine - 305 x 610 mm (12x24")	Il rivestimento adesivo Gatorskinz di Motomarine è una pellicola autoadesiva pensata per rivestire superfici a bordo, migliorandone la resa al tatto e proteggendole da urti e usura quotidiana. Si applica direttamente sulla superficie pulita e asciutta, st	132.80	172.64	https://www.onautica.com/products/rivestimento-adesivo-gatorskinz-motomarine?variant=53884979085659&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3328011.webp?v=1787734842	Nautica;Comfort di Bordo;Tavoli e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	5.90	nuovo
3328012	Rivestimento Adesivo Gatorskinz Motomarine - 610 x 610 mm (24x24")	Il rivestimento adesivo Gatorskinz di Motomarine è una pellicola autoadesiva pensata per rivestire superfici a bordo, migliorandone la resa al tatto e proteggendole da urti e usura quotidiana. Si applica direttamente sulla superficie pulita e asciutta, st	196.60	255.58	https://www.onautica.com/products/rivestimento-adesivo-gatorskinz-motomarine?variant=53884979118427&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3328011.webp?v=1787734842	Nautica;Comfort di Bordo;Tavoli e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	0	nuovo
3327000	Rivestimento EVA Deck 200x100 cm - Fresato Teak - Senza adesivo	Le versioni senza adesivo pre-applicato richiedono l'uso di un collante specifico per EVA deck, non incluso nella confezione: prima di procedere alla posa, verifica di avere il collante adatto oppure scegli la variante con adesivo 3M già integrato. Il riv	135.20	175.76	https://www.onautica.com/products/rivestimento-eva-deck-200x100-cm?variant=53884941271387&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3327000_1.webp?v=1787734748	Nautica;Comfort di Bordo;Tavoli e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	5.90	nuovo
3327001	Rivestimento EVA Deck 200x100 cm - Fresato Grigio - Senza adesivo	Le versioni senza adesivo pre-applicato richiedono l'uso di un collante specifico per EVA deck, non incluso nella confezione: prima di procedere alla posa, verifica di avere il collante adatto oppure scegli la variante con adesivo 3M già integrato. Il riv	135.20	175.76	https://www.onautica.com/products/rivestimento-eva-deck-200x100-cm?variant=53884941304155&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3327001_1.webp?v=1787734794	Nautica;Comfort di Bordo;Tavoli e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	5.90	nuovo
3327010	Rivestimento EVA Deck 200x100 cm - Liscio Teak - Senza adesivo	Le versioni senza adesivo pre-applicato richiedono l'uso di un collante specifico per EVA deck, non incluso nella confezione: prima di procedere alla posa, verifica di avere il collante adatto oppure scegli la variante con adesivo 3M già integrato. Il riv	135.20	175.76	https://www.onautica.com/products/rivestimento-eva-deck-200x100-cm?variant=53884941336923&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3327010_1.webp?v=1787734810	Nautica;Comfort di Bordo;Tavoli e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	5.90	nuovo
3327011	Rivestimento EVA Deck 200x100 cm - Liscio Grigio - Senza adesivo	Le versioni senza adesivo pre-applicato richiedono l'uso di un collante specifico per EVA deck, non incluso nella confezione: prima di procedere alla posa, verifica di avere il collante adatto oppure scegli la variante con adesivo 3M già integrato. Il riv	135.20	175.76	https://www.onautica.com/products/rivestimento-eva-deck-200x100-cm?variant=53884941369691&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3327011_1.webp?v=1787734819	Nautica;Comfort di Bordo;Tavoli e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	5.90	nuovo
3327005	Rivestimento EVA Deck 200x100 cm - Fresato Teak - Adesivo 3M	Le versioni senza adesivo pre-applicato richiedono l'uso di un collante specifico per EVA deck, non incluso nella confezione: prima di procedere alla posa, verifica di avere il collante adatto oppure scegli la variante con adesivo 3M già integrato. Il riv	160.20	208.26	https://www.onautica.com/products/rivestimento-eva-deck-200x100-cm?variant=53884941402459&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3327005_1.webp?v=1787734781	Nautica;Comfort di Bordo;Tavoli e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	5.90	nuovo
3327006	Rivestimento EVA Deck 200x100 cm - Fresato Grigio - Adesivo 3M	Le versioni senza adesivo pre-applicato richiedono l'uso di un collante specifico per EVA deck, non incluso nella confezione: prima di procedere alla posa, verifica di avere il collante adatto oppure scegli la variante con adesivo 3M già integrato. Il riv	160.20	208.26	https://www.onautica.com/products/rivestimento-eva-deck-200x100-cm?variant=53884941435227&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3327006_1.webp?v=1787734802	Nautica;Comfort di Bordo;Tavoli e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	5.90	nuovo
3327015	Rivestimento EVA Deck 200x100 cm - Liscio Teak - Adesivo 3M	Le versioni senza adesivo pre-applicato richiedono l'uso di un collante specifico per EVA deck, non incluso nella confezione: prima di procedere alla posa, verifica di avere il collante adatto oppure scegli la variante con adesivo 3M già integrato. Il riv	160.20	208.26	https://www.onautica.com/products/rivestimento-eva-deck-200x100-cm?variant=53884941467995&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3327015_1.webp?v=1787734814	Nautica;Comfort di Bordo;Tavoli e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	5.90	nuovo
3327016	Rivestimento EVA Deck 200x100 cm - Liscio Grigio - Adesivo 3M	Le versioni senza adesivo pre-applicato richiedono l'uso di un collante specifico per EVA deck, non incluso nella confezione: prima di procedere alla posa, verifica di avere il collante adatto oppure scegli la variante con adesivo 3M già integrato. Il riv	160.20	208.26	https://www.onautica.com/products/rivestimento-eva-deck-200x100-cm?variant=53884941500763&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3327016_1.webp?v=1787734830	Nautica;Comfort di Bordo;Tavoli e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	5.90	nuovo
2360515	Sender Velocità Tipo Pitot con Supporto – Sensore Velocità per Strumentazione di Bordo	Sender per la misurazione della velocità di tipo Pitot, completo di supporto di fissaggio per un'installazione rapida e sicura a bordo. Caratteristiche principali Sistema di rilevamento della velocità basato sul principio Pitot, affidabile e preciso Forni	15.64	21.89	https://www.onautica.com/products/sender-velocita-pitot?variant=52577487520091&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/Sender_velocit_pitot.png?v=1773341814	Nautica;Motore;Strumenti Motore	Motomarine	8033626074577	limitata	2-4 giorni lavorativi	5.90	nuovo
2302901	Sensore Angolo di Barra VDO - 1 stazione	Il sensore angolo di barra VDO rileva la posizione angolare del timone e invia il segnale all'indicatore di bordo, permettendo di monitorare in tempo reale l'orientamento del timone durante la navigazione e le manovre. È disponibile in versione a 1 stazio	15053.70	19569.81	https://www.onautica.com/products/sensore-angolo-di-barra-vdo?variant=53892785865051&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/2302901.webp?v=1787813434	Nautica;Motore;Strumenti Motore	VDO		disponibile	2-4 giorni lavorativi	0	nuovo
2302902	Sensore Angolo di Barra VDO - 2 stazioni	Il sensore angolo di barra VDO rileva la posizione angolare del timone e invia il segnale all'indicatore di bordo, permettendo di monitorare in tempo reale l'orientamento del timone durante la navigazione e le manovre. È disponibile in versione a 1 stazio	18710.40	24323.52	https://www.onautica.com/products/sensore-angolo-di-barra-vdo?variant=53892785897819&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/2302901.webp?v=1787813434	Nautica;Motore;Strumenti Motore	VDO		disponibile	2-4 giorni lavorativi	0	nuovo
2301417	Sensore Carburante Tubolare Universale VDO - 400 mm	Il sensore carburante tubolare universale VDO rileva il livello del carburante nel serbatoio e invia il segnale allo strumento di bordo. È composto da un tubo con galleggiante scorrevole, pensato per adattarsi a serbatoi di diversa profondità. È disponibi	11799.00	15338.70	https://www.onautica.com/products/sensore-carburante-tubolare-universale-vdo?variant=53892785307995&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/2301407.webp?v=1787813427	Nautica;Motore;Strumenti Motore	VDO		disponibile	2-4 giorni lavorativi	0	nuovo
2301418	Sensore Carburante Tubolare Universale VDO - 450 mm	Il sensore carburante tubolare universale VDO rileva il livello del carburante nel serbatoio e invia il segnale allo strumento di bordo. È composto da un tubo con galleggiante scorrevole, pensato per adattarsi a serbatoi di diversa profondità. È disponibi	12226.90	15894.97	https://www.onautica.com/products/sensore-carburante-tubolare-universale-vdo?variant=53892785340763&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/2301407.webp?v=1787813427	Nautica;Motore;Strumenti Motore	VDO		disponibile	2-4 giorni lavorativi	0	nuovo
2301419	Sensore Carburante Tubolare Universale VDO - 500 mm	Il sensore carburante tubolare universale VDO rileva il livello del carburante nel serbatoio e invia il segnale allo strumento di bordo. È composto da un tubo con galleggiante scorrevole, pensato per adattarsi a serbatoi di diversa profondità. È disponibi	12826.30	16674.19	https://www.onautica.com/products/sensore-carburante-tubolare-universale-vdo?variant=53892785373531&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/2301407.webp?v=1787813427	Nautica;Motore;Strumenti Motore	VDO		disponibile	2-4 giorni lavorativi	0	nuovo
2301420	Sensore Carburante Tubolare Universale VDO - 550 mm	Il sensore carburante tubolare universale VDO rileva il livello del carburante nel serbatoio e invia il segnale allo strumento di bordo. È composto da un tubo con galleggiante scorrevole, pensato per adattarsi a serbatoi di diversa profondità. È disponibi	13205.80	17167.54	https://www.onautica.com/products/sensore-carburante-tubolare-universale-vdo?variant=53892785406299&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/2301407.webp?v=1787813427	Nautica;Motore;Strumenti Motore	VDO		disponibile	2-4 giorni lavorativi	0	nuovo
2301421	Sensore Carburante Tubolare Universale VDO - 600 mm	Il sensore carburante tubolare universale VDO rileva il livello del carburante nel serbatoio e invia il segnale allo strumento di bordo. È composto da un tubo con galleggiante scorrevole, pensato per adattarsi a serbatoi di diversa profondità. È disponibi	13788.30	17924.79	https://www.onautica.com/products/sensore-carburante-tubolare-universale-vdo?variant=53892785439067&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/2301407.webp?v=1787813427	Nautica;Motore;Strumenti Motore	VDO		disponibile	2-4 giorni lavorativi	0	nuovo
